1335925606009; 1; 1.0; 300000; 0.0; 0.0; 0; 0; 0
1335925607015; 503; 1.0; 300000; 0.0; 0.0; 0; 0; 0
1335925608030; 2004; 1.0; 300000; 0.0; 0.0; 0; 0; 0
1335925609032; 3023; 1.0; 300000; 0.0; 0.0; 0; 0; 0
1335925610035; 4022; 1.0; 300000; 0.0; 0.0; 0; 0; 0
1335925611037; 5028; 1.0; 300000; 0.0; 0.0; 0; 0; 0
1335925612039; 6031; 1.005; 300000; 0.0; 0.0; 0; 0; 0
1335925613041; 7028; 1.01505; 300000; 0.0; 0.0; 0; 0; 0
1335925614044; 8035; 1.03027575; 300000; 0.0; 0.0; 0; 0; 0
1335925615047; 9038; 1.050881265; 300000; 0.0; 0.0; 0; 0; 0
1335925616049; 10038; 1.0771532966249997; 300000; 0.0; 0.0; 0; 0; 0
1335925617051; 11039; 1.1094678955237498; 300000; 0.0; 0.0; 0; 0; 0
1335925618055; 12055; 1.148299271867081; 300000; 0.0; 0.0; 0; 0; 0
1335925619057; 13220; 1.1942312427417643; 300000; 0.0; 0.0; 0; 0; 0
1335925620060; 14389; 1.2479716486651435; 300000; 0.0; 0.0; 0; 0; 0
1335925621063; 15568; 1.3103702310984007; 300000; 0.0; 0.0; 0; 0; 0
1335925622065; 16906; 1.3758887426533208; 300000; 0.0; 0.0; 0; 0; 0
1335925623068; 18251; 1.444683179785987; 300000; 0.0; 0.0; 0; 0; 0
1335925624070; 19752; 1.5169173387752863; 300000; 0.0; 0.0; 0; 0; 0
1335925625073; 21260; 1.5927632057140508; 300000; 0.0; 0.0; 0; 0; 0
1335925626076; 22919; 1.6724013659997534; 300000; 0.0; 0.0; 0; 0; 0
1335925627079; 24601; 1.7560214342997411; 300000; 0.0; 0.0; 0; 0; 0
1335925628081; 26431; 1.8438225060147282; 300000; 0.0; 0.0; 0; 0; 0
1335925629084; 28275; 1.9360136313154648; 300000; 0.0; 0.0; 0; 0; 0
1335925630087; 30281; 2.032814312881238; 300000; 0.0; 0.0; 0; 0; 0
1335925631089; 32069; 2.1344550285253; 300000; 6.250000000007638E-5; 0.010625000000012985; 170; 0; 0
1335925632539; 35466; 2.1833615372037816; 300000; 6.250000000007638E-5; 0.00812500000000993; 130; 0; 0
1335925633541; 37651; 2.292529614063971; 300000; 0.0; 0.0; 0; 0; 0
1335925634544; 39991; 2.4071560947671693; 300000; 0.0; 0.0; 0; 0; 0
1335925635547; 42498; 2.5275138995055277; 300000; 0.0; 0.0; 0; 0; 0
1335925636550; 45074; 2.653889594480804; 300000; 0.0; 0.0; 0; 0; 0
1335925637552; 47743; 2.7865840742048444; 300000; 0.0; 0.0; 0; 0; 0
1335925638555; 50584; 2.925913277915087; 300000; 0.0; 0.0; 0; 0; 0
1335925639557; 53590; 3.0722089418108416; 300000; 0.0; 0.0; 0; 0; 0
1335925640560; 56765; 3.225819388901384; 300000; 0.0; 0.0; 0; 0; 0
1335925641563; 60106; 3.3871103583464532; 300000; 0.0; 0.0; 0; 0; 0
1335925642565; 63616; 3.556465876263776; 300000; 0.0; 0.0; 0; 0; 0
1335925643567; 67311; 3.734289170076965; 300000; 4.062499999999414E-4; 0.12187499999998241; 300; 0; 0
1335925644570; 71157; 3.841548460465943; 300000; 0.0; 0.0; 0; 0; 0
1335925645573; 75173; 4.033625883489241; 300000; 0.0; 0.0; 0; 0; 0
1335925646575; 79339; 4.235307177663703; 300000; 0.0; 0.0; 0; 0; 0
1335925647577; 83680; 4.447072536546888; 300000; 0.0; 0.0; 0; 0; 0
1335925648579; 88360; 4.669426163374233; 300000; 0.0; 0.0; 0; 0; 0
1335925649581; 93199; 4.9028974715429445; 300000; 0.0; 0.0; 0; 0; 0
1335925650583; 98227; 5.148042345120092; 300000; 6.562500000000249E-4; 0.19687500000000746; 300; 0; 0
1335925651586; 103409; 5.310837738135834; 300000; 0.0; 0.0; 0; 0; 0
1335925652588; 108929; 5.576379625042626; 300000; 0.0; 0.0; 0; 0; 0
1335925653590; 114764; 5.855198606294757; 300000; 0.0; 0.0; 0; 0; 0
1335925654592; 120781; 6.1479585366094955; 300000; 0.0; 0.0; 0; 0; 0
1335925655594; 127152; 6.455356463439971; 300000; 0.0; 0.0; 0; 0; 0
1335925656597; 133868; 6.77812428661197; 300000; 2.8125000000001066E-4; 0.0843750000000032; 300; 0; 0
1335925657599; 140854; 7.00798166450416; 300000; 0.0; 0.0; 0; 0; 0
1335925658601; 148212; 7.358380747729369; 300000; 0.0; 0.0; 0; 0; 0
1335925659603; 155904; 7.726299785115837; 300000; 0.0; 0.0; 0; 0; 0
1335925660606; 163920; 8.112614774371629; 300000; 3.1249999999993783E-4; 0.09374999999998135; 300; 0; 0
1335925661609; 172302; 8.399439020377246; 300000; 0.0; 0.0; 0; 0; 0
