1335925607016; 503;1.0;0.0;
1335925608030; 2004;1.0;0.0;
1335925609032; 3023;1.0;0.0;
1335925610035; 4022;1.0;0.0;
1335925611037; 5028;1.005;0.0;
1335925612039; 6031;1.01505;0.0;
1335925613041; 7028;1.03027575;0.0;
1335925614044; 8035;1.050881265;0.0;
1335925615047; 9038;1.0771532966249997;0.0;
1335925616049; 10038;1.1094678955237498;0.0;
1335925617052; 11039;1.148299271867081;0.0;
1335925618055; 12055;1.1942312427417643;0.0;
1335925619058; 13220;1.2479716486651435;0.0;
1335925620061; 14389;1.3103702310984007;0.0;
1335925621063; 15568;1.3758887426533208;0.0;
1335925622065; 16906;1.444683179785987;0.0;
1335925623068; 18251;1.5169173387752863;0.0;
1335925624071; 19752;1.5927632057140508;0.0;
1335925625074; 21260;1.6724013659997534;0.0;
1335925626077; 22919;1.7560214342997411;0.0;
1335925627079; 24601;1.8438225060147282;0.0;
1335925628082; 26431;1.9360136313154648;0.0;
1335925629084; 28275;2.032814312881238;0.0;
1335925630087; 30281;2.1344550285253;0.0;
1335925631090; 32069;2.1833615372037816;6.250000000007638E-5;
1335925632539; 35466;2.292529614063971;6.250000000007638E-5;
1335925633542; 37651;2.4071560947671693;0.0;
1335925634544; 39991;2.5275138995055277;0.0;
1335925635548; 42498;2.653889594480804;0.0;
1335925636550; 45074;2.7865840742048444;0.0;
1335925637553; 47743;2.925913277915087;0.0;
1335925638555; 50584;3.0722089418108416;0.0;
1335925639558; 53590;3.225819388901384;0.0;
1335925640561; 56765;3.3871103583464532;0.0;
1335925641563; 60106;3.556465876263776;0.0;
1335925642565; 63616;3.734289170076965;0.0;
1335925643568; 67311;3.841548460465943;4.062499999999414E-4;
1335925644571; 71157;4.033625883489241;0.0;
1335925645573; 75173;4.235307177663703;0.0;
1335925646575; 79339;4.447072536546888;0.0;
1335925647577; 83680;4.669426163374233;0.0;
1335925648579; 88360;4.9028974715429445;0.0;
1335925649581; 93199;5.148042345120092;0.0;
1335925650584; 98227;5.310837738135834;6.562500000000249E-4;
1335925651586; 103409;5.576379625042626;0.0;
1335925652588; 108929;5.855198606294757;0.0;
1335925653590; 114764;6.1479585366094955;0.0;
1335925654592; 120781;6.455356463439971;0.0;
1335925655595; 127152;6.77812428661197;0.0;
1335925656597; 133868;7.00798166450416;2.8125000000001066E-4;
1335925657599; 140854;7.358380747729369;0.0;
1335925658601; 148212;7.726299785115837;0.0;
1335925659604; 155904;8.112614774371629;0.0;
1335925660607; 163920;8.399439020377246;3.1249999999993783E-4;
1335925661609; 172302;8.819410971396108;0.0;
1335925662616; 180988;9.260381519965915;0.0;
1335925663618; 190191;9.723400595964211;0.0;
1335925664621; 199909;10.080661146336004;9.687499999999627E-4;
1335925665624; 209949;10.584694203652804;0.0;
1335925666627; 220500;11.113928913835444;0.0;
1335925667630; 231527;11.533470529959574;6.562500000000249E-4;
1335925668632; 243066;12.110144056457553;0.0;
1335925669635; 255102;12.715651259280431;0.0;
1335925670637; 267772;13.208126314914177;0.0018124999999999947;
1335925671640; 280936;13.868532630659885;0.0;
1335925672642; 289279;14.414537306333914;1.875000000000071E-4;
1335925673645; 309240;14.986596520983248;0.0015700000000000713;
1335925674648; 323968;15.73592634703241;6.250000000007638E-5;
1335925675653; 340004;15.263848556621438;0.019312500000000066;
1335925676656; 355199;14.500656128790366;0.023218750000000066;
1335925677658; 369664;14.500656128790366;0.00896874999999997;
1335925678724; 384190;14.500656128790366;4.999999999999449E-4;
1335925679727; 399670;12.981539772440904;0.043749999999999956;
1335925680729; 412557;12.981539772440904;0.0;
1335925681731; 416536;12.981539772440904;0.008406249999999948;
1335925682733; 438502;9.06282520986533;0.31781250000000005;
1335925683736; 447493;9.06282520986533;0.0;
1335925684752; 456706;8.79094045356937;0.019156249999999986;
1335925685754; 465385;8.79094045356937;0.0015937500000000604;
1335925686756; 474062;8.79094045356937;0.0;
1335925687758; 482759;8.79094045356937;0.004124999999999934;
1335925688760; 491447;8.834895155837215;6.250000000007638E-5;
1335925689766; 500336;8.897367298594862;0.001343749999999977;
1335925690768; 509135;9.29774882703163;0.0;
1335925691770; 518325;9.390726315301945;0.0036249999999999893;
